"address";"lat";"long"
"CL 77 SUR  32 50  SABANETA , Colombia";6,14788039;-75,62099992
"CR 51 98 SUR 237  LA ESTRELLA , Colombia";6,127261442;-75,63544691
"CL 29 29 31  MEDELLIN , Colombia";6,226913866;-75,55967319
"CL 32 A 87 3  MEDELLIN , Colombia";6,235449988;-75,60904996
"CL 65 SUR  35 12  SABANETA , Colombia";6,154595644;-75,61324842
"CL 18 43 G 90  MEDELLIN , Colombia";6,221130851;-75,5745358
"CL 5 76 A 145  MEDELLIN , Colombia";6,217069983;-75,60211997
"CR 31 19 445  MEDELLIN , Colombia";6,261477881;-75,54472882
"CL 75 SUR 53 150  ITAGUI , Colombia";6,164714715;-75,635687
"CL 65 SUR 40 18  SABANETA , Colombia";6,150825473;-75,61119991
"CL 76 80 205  MEDELLIN , Colombia";6,277230003;-75,59154
"CR 66 35 04  MEDELLIN , Colombia";6,241150017;-75,58530001
"CL 78 SUR 40 211  SABANETA , Colombia";6,14549562;-75,62220316
"CR 46 63 A 12  MEDELLIN , Colombia";6,258539993;-75,55884002
"CL 50 A 96 C 165  MEDELLIN , Colombia";6,288339056;-75,5577963
"CL 26 39 75  MEDELLIN , Colombia";6,224480004;-75,56603999
"CL 37 SUR 27 90  ENVIGADO , Colombia";6,159732632;-75,57454449
"CL 51 84 153  MEDELLIN , Colombia";6,267446203;-75,60209635
"CL 49 E 83 A 196  MEDELLIN , Colombia";6,264030014;-75,60283
"CL 24 A 57 A 41  BELLO , Colombia";6,314181514;-75,56301635
"TV 38 AA  57 110  BELLO , Colombia";6,34034;-75,55916
"CR 59 41 31  BELLO , Colombia";6,33451754;-75,56527446
"CR 57 38 220  BELLO , Colombia";6,320119606;-75,56289191
"CL 72 SUR  33 59  SABANETA , Colombia";6,148117634;-75,61537242
"CL 47 F 94 36  MEDELLIN , Colombia";6,257667067;-75,61079529
"CR 89 68 A 186 MEDELLIN , Colombia";6,280697816;-75,59531383
"CR 76 60 09  MEDELLIN , Colombia";6,218629843;-75,59918629
"CL  77 SUR 46 180  SABANETA , Colombia";6,148727444;-75,6216085
"CL 54 81 55  MEDELLIN , Colombia";6,268587352;-75,597366
"CL 39 52 40  BELLO , Colombia";6,326381943;-75,57133493
"CL 39 49 72  MEDELLIN , Colombia";6,2449763;-75,5607001
"CL 77 SUR 32 50  SABANETA , Colombia";6,14788039;-75,62099992
"CL 10 A 43 D 64  MEDELLIN , Colombia";6,212043439;-75,57288234
"CR 59 BB 40 C 50  BELLO , Colombia";6,326471049;-75,5685176
"CL 27 D SUR 28 50  ENVIGADO , Colombia";6,174570689;-75,57554914
"CR 78 16 D 48 IN 2  BOGOTA , Colombia";4,652495655;-74,13174799
"CR 38 26 491  MEDELLIN , Colombia";6,22983998;-75,56656
"CL 95 67 43 MEDELLIN , Colombia";6,28966286;-75,57210785
"CR 32 77 SUR 205  SABANETA , Colombia";6,142121134;-75,61028593
"CL 26 39 70  MEDELLIN , Colombia";6,224829991;-75,56650996
"CR 99 N 65 300  MEDELLIN , Colombia";6,22111088;-75,62234868
"CL 80 SUR 45 51  SABANETA , Colombia";6,149195729;-75,62792206
"CR 63 B 73 SUR 117  LA ESTRELLA , Colombia";6,166125048;-75,64555491
"CR 50 A 40 46  ITAGUI , Colombia";6,169491314;-75,61693487
"CR 52 A 99 SUR 96  LA ESTRELLA , Colombia";6,156700204;-75,63074059
"CL 50 A 97 215  MEDELLIN , Colombia";6,290069042;-75,55941751
"CR 96 C 50 A 280  MEDELLIN , Colombia";6,288745041;-75,55937491
"CR 41 57 SUR 53  SABANETA , Colombia";6,155261785;-75,60568464
"AV 23 52 50  BELLO , Colombia";6,34034;-75,55916
"AV 40 55 98  BELLO , Colombia";6,340547936;-75,54707273
"CR 36 A 13 5  MEDELLIN , Colombia";6,213675288;-75,56495751
"CR 50 99 SUR 69  LA ESTRELLA , Colombia";6,119492004;-75,63444634
"CL 66 D 37 61  MEDELLIN , Colombia";6,258849998;-75,54988999
"CL 75 SUR 47 39  SABANETA , Colombia";6,15201192;-75,62087294
"CL 27 57 32 BELLO , Colombia";6,316114021;-75,56220229
"CL 33 C 88 A 93  MEDELLIN , Colombia";6,241636068;-75,61350635
"CL 71 SUR 34 314  SABANETA , Colombia";6,145587029;-75,6109554
"CR 30 8 B 25  MEDELLIN , Colombia";6,207670014;-75,55917001
"CR 46 115 7 MEDELLIN , Colombia";6,301639991;-75,54872004
"CL 43 B 120 48 MEDELLIN , Colombia";6,258470005;-75,62724003
"CL 52 71 60 MEDELLIN , Colombia";6,260670003;-75,58661999
"CR 92 40 43 MEDELLIN , Colombia";6,25235;-75,61044999
"CL 51 74 53 CONJUNTO RESIDENCIAL AIRES DE VALENCIA MEDELLIN , Colombia";6,24589;-75,57457
"CL 34 C 89 28 MEDELLIN , Colombia";6,24439;-75,61743002
"CL 68 B 87 27 MEDELLIN , Colombia";6,279002064;-75,59465742
"CL 34 C 89 38 MEDELLIN , Colombia";6,24441469;-75,6174309
"CR 76 53 90 URBANIZACION FUENTE DE COLORES MEDELLIN , Colombia";6,264069996;-75,58924001
"AV 74 B 39 21 MEDELLIN , Colombia";6,245474316;-75,59663613
"CL 63 80 A 40 CRUCERO DE LA 80 MEDELLIN , Colombia";6,273492794;-75,59390969
"CR 76 A 53 215 URBANIZACION PLAZA DE COLORES MEDELLIN , Colombia";6,265629994;-75,58951996
"CL 51 74 53 MEDELLIN , Colombia";6,267179342;-75,63045978
"CR 76 53 200 CONJUNTO RESIDENCIAL CERRO NORTE MEDELLIN , Colombia";6,265080015;-75,58862
"CL 49 E 83 A 196 MEDELLIN , Colombia";6,264030014;-75,60283
"CR 97 47 A 112 MEDELLIN , Colombia";6,25758412;-75,61263257
"CL 37 B 81 A 13 ED CACIQUE TONE MEDELLIN , Colombia";6,2449149;-75,60346192
"CL 37 B 81 A 13 EDIFICIO CACIQUE TONE MEDELLIN , Colombia";6,2449149;-75,60346192
"CL 52 71 60 URB PORTOVELHO DE LOS COLORES MEDELLIN , Colombia";6,264689491;-75,59497413
