"address","lat","long"
"CL 76 80 205 CONJUNTO RESIDENCIAL TORRES DE HUNGRIA PH MEDELLIN , Colombia",6.22246000000007,-75.60318
"CL 57 68 C 65 BELLO , Colombia",6.3422829280529,-75.5740745840698
"CR 81 A 36 45 MEDELLIN , Colombia",6.24477692182214,-75.6033478846086
"CR 76 53 215 URBANIZACION LOS COLORES MEDELLIN , Colombia",6.2651101097169,-75.588761738344
"CL 49 E 83 A 200 URBANIZACION SOL CRECIENTE PH MEDELLIN , Colombia",6.26444998954629,-75.6031500248253
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CL 49 E 83 A 196 CONJUNTO RESIDENCIAL SOL NACIENTE PH MEDELLIN , Colombia",6.2640300142877,-75.6028300037621
"CR 81 A 37 B 22 ED JAIPERA MEDELLIN , Colombia",6.24517999414596,-75.603210039252
"CL 65 98 45 MEDELLIN , Colombia",6.28545935117877,-75.6066590456012
"CL 77 AC 75 165 CONJUNTO RESIDENCIAL FUENTE AZUL PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 65 90 90 URBANIZACION PENINSULA CONDOMINIO PH MEDELLIN , Colombia",6.27996000000007,-75.59978
"CL 74 SUR 46 E 78 EDIFICIO MIRADOR DE LAS VEGAS PH SABANETA , Colombia",6.1526799883643,-75.6198543852901
"CR 80 34 B 86 EDIFICIO MAYOHA MEDELLIN , Colombia",6.2424599827465,-75.6001099923626
"CL 61 SUR 43 A 32 SABANETA , Colombia",6.15487522083996,-75.6089750712744
"CL 2 SUR 35 16 MEDELLIN , Colombia",6.1996000009587,-75.5675799937768
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE PH MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 76 53 90 URBANIZACION FUENTE DE COLORES PH MEDELLIN , Colombia",6.26406999596584,-75.5892400050486
"CR 74 53 55 CONJUNTO INMOBILIARIO NUEVO MUNDO PH MEDELLIN , Colombia",6.26354000822806,-75.5884699596038
